final_price,location,ownership_form,number_of_rooms,living_area,balcony,year_of_construction,fee,operational_cost,leasehold_fee,housing_association,sale_year,sale_month,sale_day,floor_number,top_floor_number,elevator_presence,latitude,longitude
1245000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,32.2,0,1929,1094,NA,NA,NA,2022,11,4,3,5,0,55.6043778,13.0223322
1450000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,32,0,1945,1768,NA,NA,NA,2022,11,3,4,4,0,55.5973939,12.973267950991584
960000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,30,NA,1935,2382,NA,NA,NA,2022,11,2,2,6,1,55.6019158,13.0118656
2150000,"Dockan, Malmö kommun",Bostadsrätt,1,35,1,2021,2289,1920,NA,NA,2022,10,30,2,6,1,55.6169283,12.987177
650000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,2021,5790,2280,NA,NA,2022,10,24,3,4,1,55.5903883,13.028004
980000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,32,NA,2018,1999,4518,NA,NA,2022,10,21,1,5,1,55.5854076,13.0090857
965000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,34,0,1942,2997,1920,NA,NA,2022,10,18,2,4,0,55.5920084,13.0217886
1200000,"Värnhem, Malmö kommun",Andel i bostadsförening,1,32.2,0,1900,1669,NA,NA,NA,2022,10,15,5,5,0,55.6045073,13.023131
1850000,"Västra Hamnen, Malmö kommun",Bostadsrätt,1,34,NA,2017,2649,NA,NA,NA,2022,10,10,4,4,1,55.6118812,12.9794571
2095000,"Triangeln, Malmö kommun",Bostadsrätt,1,35,1,NA,2440,NA,NA,NA,2022,10,5,2,7,1,55.5496149,12.9825476
1825000,"Davidshall, Malmö kommun",Bostadsrätt,1,34,0,1930,1670,NA,NA,NA,2022,9,30,2,5,0,55.5993568,12.99779655
1915000,"City, Malmö kommun",Bostadsrätt,1,31,1,2019,1768,1920,NA,NA,2022,9,28,3,20,1,55.6116542,13.0142883
2140000,"Triangeln, Malmö kommun",Bostadsrätt,1,35,1,2022,2477,NA,NA,NA,2022,9,23,3,7,1,55.5496149,12.9825476
1175000,"Nobeltorget, Malmö kommun",Bostadsrätt,1,32,0,1936,1708,NA,NA,NA,2022,9,19,3,4,0,55.591447,13.0194134
775000,"Söderkulla, Malmö kommun",Bostadsrätt,1,31,0,1964,1730,NA,NA,NA,2022,9,15,1,3,1,55.5682383,13.0077399
1175000,"Västra Sorgenfri, Malmö kommun",Bostadsrätt,1,34,0,1935,2743,NA,NA,NA,2022,9,14,4,4,0,55.5930096,13.0180907
1710000,"S:t Knut, Malmö kommun",Bostadsrätt,2,33,0,1927,2108,NA,NA,NA,2022,9,13,5,5,1,55.5977492,13.0109012
1650000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,35,0,1924,2251,NA,NA,NA,2022,9,12,3,5,0,55.6028267,13.015397
1195000,"Möllevången, Malmö kommun",Bostadsrätt,1,33,NA,1907,1965,NA,NA,NA,2022,9,11,3,NA,0,55.5885809,13.0179385
1350000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,0,NA,2137,3600,NA,NA,2022,9,11,3,7,1,55.5854076,13.0090857
2095000,"Varvsstaden, Malmö kommun",Bostadsrätt,1,35,0,2022,2467,4320,NA,NA,2022,9,8,1,5,1,55.6086641,12.985681599999996
1495000,"Hyllie, Malmö kommun",Bostadsrätt,1,34,1,2018,2242,NA,NA,NA,2022,9,6,2,6,1,55.5624337,12.9822589
2125000,"Triangeln, Malmö kommun",Bostadsrätt,1,35,1,2022,2404,3308,NA,NA,2022,9,6,3,7,1,55.5496149,12.9825476
2250000,"Triangeln, Malmö kommun",Bostadsrätt,1,35,1,NA,2477,NA,NA,NA,2022,9,5,6,7,1,55.5496149,12.9825476
1150000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,NA,1942,2658,5068,NA,NA,2022,9,2,2,4,0,55.5928561,13.0239507
1325000,"S:t Knut, Malmö kommun",Bostadsrätt,1,33,NA,NA,1857,NA,NA,NA,2022,9,2,4,4,0,55.5987771,13.0129619
700000,"Centrum/City, Malmö kommun",Bostadsrätt,2,35,1,2020,5788,NA,NA,NA,2022,9,2,1,NA,1,55.5903883,13.028004
730000,"Lönngården, Malmö kommun",Bostadsrätt,1,33,0,1936,2105,4260,NA,NA,2022,9,1,4,4,0,55.5822381,13.0242811
1140000,"Östervärn, Malmö kommun",Bostadsrätt,1,32,0,1936,2185,2400,NA,NA,2022,8,31,4,5,1,55.6058756,13.0268242
675000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,2020,5733,NA,NA,NA,2022,8,30,4,5,1,55.5903883,13.028004
1495000,"Ribersborg, Malmö kommun",Bostadsrätt,1,33,0,1962,2453,1248,NA,NA,2022,8,29,2,8,1,55.6001562,12.9716324
1547500,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,34,0,1901,1891,NA,NA,NA,2022,8,27,2,4,0,55.6007513,13.0117793
1045000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,NA,1939,2610,NA,NA,NA,2022,8,26,4,6,1,55.6037163,13.0326099
600000,"Centrum/City, Malmö kommun",Bostadsrätt,2,33,1,2021,5405,NA,NA,NA,2022,8,26,2,NA,1,55.5903883,13.028004
1995000,"Västra Hamnen, Malmö kommun",Bostadsrätt,2,34,1,2016,2270,NA,NA,NA,2022,8,25,4,6,1,55.6117268,12.9820767
1900000,"Davidshall, Malmö kommun",Bostadsrätt,1,33,NA,1924,2248,NA,NA,NA,2022,8,23,5,5,1,55.5976236,12.9942195
2195000,"Triangeln, Malmö kommun",Bostadsrätt,1,35,NA,2014,1883,3900,NA,NA,2022,8,22,10,19,1,55.5954305,13.0006505
1525000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,30,1,NA,1550,NA,NA,NA,2022,8,22,3,3,0,55.5958216,12.9723385
740000,"Södra Sofielund, Malmö kommun",Bostadsrätt,1,34.2,NA,1937,2549,NA,NA,NA,2022,8,21,1,3,0,55.5827553,13.0184636
1495000,"Ribersborg, Malmö kommun",Bostadsrätt,1,33,NA,1962,2453,NA,NA,NA,2022,8,19,4,8,1,55.6001562,12.9716324
1000000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,35,NA,1943,4102,3000,NA,NA,2022,8,17,1,NA,NA,55.5978174,12.9712395
1425000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,1937,1737,5200,NA,NA,2022,8,17,4,4,0,55.5944115,13.0192387
1575000,"Ribersborg, Malmö kommun",Bostadsrätt,2,34,0,1958,1330,NA,NA,NA,2022,8,16,8,8,1,55.6018657,12.9741952
750000,"Söderkulla, Malmö kommun",Bostadsrätt,1,34.5,0,NA,1928,NA,NA,NA,2022,8,11,1,4,0,55.568855,13.0108782
897000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,0,1942,2458,3228,NA,NA,2022,8,9,4,4,0,55.60247,13.0337718
1550000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,33,1,2019,2267,NA,NA,NA,2022,8,3,4,5,1,55.6008022,13.0221409
1495000,"Ribersborg, Malmö kommun",Bostadsrätt,1,32,0,1962,2453,1920,NA,NA,2022,7,27,1,8,1,55.6001562,12.9716324
1450000,"Hyllie, Malmö kommun",Bostadsrätt,1,35,1,2017,2171,4500,NA,NA,2022,7,20,2,6,1,55.562802,12.9804
1495000,"Hyllie, Malmö kommun",Bostadsrätt,1,34,1,2018,2242,4320,NA,NA,2022,7,20,4,6,1,55.5624337,12.9822589
650000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,33,0,2020,5457,NA,NA,NA,2022,7,12,1,5,1,55.5903883,13.028004
2045000,"Västra Hamnen, Malmö kommun",Bostadsrätt,1,32,1,2020,2451,NA,NA,NA,2022,7,10,6,7,1,55.6182581,12.982381
1550000,"Drottningtorget/City, Malmö kommun",Bostadsrätt,1,32,0,1912,2283,1920,NA,NA,2022,7,7,4,4,0,55.6079254,13.0117443
1500000,"Limhamns Sjöstad, Malmö kommun",Bostadsrätt,1,32,0,2021,2295,1920,NA,NA,2022,7,1,1,8,1,55.587829,12.9481603
990000,"Ellstorp, Malmö kommun",Bostadsrätt,1,34,1,1938,2946,NA,NA,NA,2022,7,1,5,6,1,55.6035167,13.0293407
1700000,"Ribersborg, Malmö kommun",Bostadsrätt,1,35,0,1942,2341,NA,NA,NA,2022,6,29,1,6,1,55.598499,12.974116
1350000,"Limhamn, Malmö kommun",Bostadsrätt,1,35,1,2022,2272,6100,NA,NA,2022,6,26,4,6,1,55.5697469,12.9459876
995000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,0,1940,2524,3600,NA,NA,2022,6,25,1,6,1,55.6037163,13.0326099
1970000,"Dockan, Malmö kommun",Bostadsrätt,1,33,1,2020,2301,NA,NA,NA,2022,6,19,6,7,1,55.613945,12.9872584
2095000,"Dockan, Malmö kommun",Bostadsrätt,1,33,1,2019,2267,NA,NA,NA,2022,6,16,3,7,1,55.6144582,12.9864738
1150000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,1,1940,2683,2244,NA,NA,2022,6,9,5,6,1,55.6028484,13.0320876
895000,"Midhem, Malmö kommun",Bostadsrätt,1,34.9,1,1939,2133,3620,NA,NA,2022,6,8,5,5,1,55.6098024,13.0319268
1895000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,33,1,1938,1672,NA,NA,NA,2022,6,7,3,4,0,55.5963454,12.9851125
2000000,"Västra Hamnen, Malmö kommun",Bostadsrätt,1,33,1,2017,2493,NA,NA,NA,2022,6,7,3,4,1,55.6120207,12.9804006
595000,"Centrum/City, Malmö kommun",Bostadsrätt,1,35,1,2021,5732,NA,NA,NA,2022,6,3,2,NA,1,55.5903883,13.028004
645000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,33,0,2021,5404,NA,NA,NA,2022,5,27,1,NA,1,55.5903883,13.028004
1395000,"S:t Knut, Malmö kommun",Bostadsrätt,1,32,NA,1913,2044,NA,NA,NA,2022,5,25,2,6,0,55.596861,13.0116396
1025000,"Dalaplan, Malmö kommun",Bostadsrätt,1,32.6,0,1939,1995,NA,NA,NA,2022,5,20,1,3,0,55.585414,13.006339
1600000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,33,NA,1945,1992,NA,NA,NA,2022,5,19,2,4,0,55.5973939,12.973267950991584
1975000,"Västra Hamnen, Malmö kommun",Bostadsrätt,1,34,1,2021,2024,NA,NA,NA,2022,5,18,3,7,1,55.6118683,12.9836945
1200000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,33,0,2018,2014,NA,NA,NA,2022,5,18,1,5,1,55.595568,13.0402959
995000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,0,1939,2666,NA,NA,NA,2022,5,17,3,6,1,55.603411,13.0325911
1500000,"S:t Knut / Västra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,1937,1737,4800,NA,NA,2022,5,17,2,4,NA,55.5944115,13.0192387
1900000,"Triangeln, Malmö kommun",Bostadsrätt,1,32,0,NA,2297,NA,NA,NA,2022,5,16,1,NA,1,55.5496149,12.9825476
1250000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,33,0,2018,2014,4700,NA,NA,2022,5,15,1,NA,1,55.595568,13.0402959
1050000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,34,0,1942,2672,3620,NA,NA,2022,5,12,1,4,0,55.5920084,13.0217886
1195000,"Västra Sorgenfri, Malmö kommun",Bostadsrätt,1,32,1,1938,2683,NA,NA,NA,2022,5,12,3,4,0,55.5931415,13.0194533
1500000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,32,0,1954,2771,4320,NA,NA,2022,5,12,5,5,1,55.5942129,12.9656625
1475000,"Ribersborg, Malmö kommun",Bostadsrätt,1,32,NA,1953,2834,5328,NA,NA,2022,5,11,3,4,0,55.6008906,12.9778248
1675000,"S:t Knut, Malmö kommun",Andel i bostadsförening,1,35,0,1927,2131,4625,NA,NA,2022,5,6,2,4,0,55.5968662,13.0136301
1450000,"Hyllie, Malmö kommun",Bostadsrätt,1,33,1,2020,2223,NA,NA,NA,2022,5,5,5,6,1,55.562593,12.98160188078857
1570000,"Ribersborg, Malmö kommun",Bostadsrätt,1,32,0,1938,1907,4320,NA,NA,2022,5,2,1,4,0,55.6016543,12.980564
600000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,2022,5788,NA,NA,NA,2022,4,28,3,5,1,55.5903883,13.028004
1195000,"Östervärn, Malmö kommun",Bostadsrätt,2,35,0,NA,2492,3000,NA,NA,2022,4,27,4,4,0,55.604901350000006,13.027387314236666
895000,"Blekingsborg, Malmö kommun",Bostadsrätt,1,34.5,0,1957,2488,NA,NA,NA,2022,4,25,1,4,0,55.5771785,13.003139
1250000,"Nobeltorget, Malmö kommun",Bostadsrätt,1,34,1,1942,2533,2000,NA,NA,2022,4,22,1,4,0,55.5920084,13.0217886
2200000,"Varvsstaden, Malmö kommun",Bostadsrätt,1,34,1,2021,2223,NA,NA,NA,2022,4,20,5,7,1,55.6090212,12.9845453
1135000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,0,1942,2458,NA,NA,NA,2022,4,15,3,4,0,55.6021744,13.0349887
1295000,"Ribersborg, Malmö kommun",Bostadsrätt,1,30,0,1953,2682,NA,NA,NA,2022,4,14,1,4,0,55.600983,12.9784344
1900000,"Dockan, Malmö kommun",Bostadsrätt,1,33,NA,2019,2267,NA,NA,NA,2022,4,13,5,6,1,55.613945,12.9872584
1190000,"Ellstorp, Malmö kommun",Bostadsrätt,1,33,0,1944,2754,NA,NA,NA,2022,4,13,1,6,1,55.6043414,13.030895
2300000,"Davidshall/Malmö Opera, Malmö kommun",Bostadsrätt,1,35,0,1909,1992,NA,NA,NA,2022,4,13,2,5,1,55.596984,12.9981125
1690000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,35,1,1945,2095,NA,NA,NA,2022,4,12,3,3,0,55.5939536,12.9744693
1200000,"Värnhem, Malmö kommun",Bostadsrätt,1,33,0,1935,2159,NA,NA,NA,2022,4,10,1,4,0,55.5854076,13.0090857
1495000,"Ribersborg, Malmö kommun",Bostadsrätt,1,32,NA,1956,2862,NA,NA,NA,2022,4,5,1,5,0,55.6007559,12.9778893
2200000,"Varvsstaden, Malmö kommun",Bostadsrätt,1,34.9,1,2022,2256,NA,NA,NA,2022,4,4,3,7,1,55.6090212,12.9845453
650000,"Centrum/City, Malmö kommun",Bostadsrätt,2,33,0,2022,5457,NA,NA,NA,2022,4,3,2,NA,1,55.5903883,13.028004
1805000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,35,NA,1904,2295,NA,NA,NA,2022,4,1,NA,NA,NA,55.6021742,13.0145447
1195000,"Ellstorp, Malmö kommun",Bostadsrätt,1,34,1,1943,2984,NA,NA,NA,2022,3,29,6,6,1,55.6040532,13.0306745
1165000,"Östervärn, Malmö kommun",Bostadsrätt,1,34,0,NA,2433,1680,NA,NA,2022,3,29,4,4,0,55.604901350000006,13.027387314236666
1600000,"Drottningtorget, Malmö kommun",Bostadsrätt,2,30,0,1912,2141,1920,NA,NA,2022,3,27,1,4,0,55.6079254,13.0117443
1625000,"Fågelbacken, Malmö kommun",Bostadsrätt,1,35,0,1938,2617,NA,NA,NA,2022,3,24,1,4,1,55.5958935,12.9835562
1695000,"S:t Knut, Malmö kommun",Bostadsrätt,2,35,0,1940,3020,NA,NA,NA,2022,3,22,5,5,0,55.5947002,13.0175408
1850000,"Rörsjöstaden, Malmö kommun",Andel i bostadsförening,2,34,NA,NA,2772,2100,NA,NA,2022,3,18,3,NA,NA,55.6027567,13.0164494
2000000,"Västra Hamnen, Malmö kommun",Bostadsrätt,1,33.5,1,2017,2510,3000,NA,NA,2022,3,17,4,5,1,55.6120207,12.9804006
1200000,"Värnhem, Malmö kommun",Bostadsrätt,1,30.4,1,1939,1306,NA,NA,NA,2022,3,16,4,5,0,55.6094821,13.0312641
1500000,"Ribersborg, Malmö kommun",Bostadsrätt,1,32,0,1954,2834,NA,NA,NA,2022,3,14,2,4,0,55.6008906,12.9778248
815000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,32,0,1952,2324,4320,NA,NA,2022,3,11,3,4,0,55.5928561,13.0239507
1200000,"Slussen, Malmö kommun",Bostadsrätt,1,30,NA,1907,2163,4320,NA,NA,2022,3,11,1,NA,1,55.6064974,13.018190221489974
1600000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,30,1,1944,1491,4320,NA,NA,2022,3,11,2,3,0,55.5958216,12.9723385
1500000,"S:t Knut, Malmö kommun",Bostadsrätt,1,33,NA,1936,2282,NA,NA,NA,2022,3,10,5,5,0,55.59703,13.0155559
1000000,"Nobel / Annelund, Malmö kommun",Bostadsrätt,1,33.1,0,NA,1976,900,NA,NA,2022,3,10,1,4,0,55.5894781,13.0257103
1550000,"S:t Knuts Torg, Malmö kommun",Bostadsrätt,1,30,0,1932,1899,NA,NA,NA,2022,3,10,3,4,0,55.596844,13.014255
1850000,"Ribersborg, Malmö kommun",Bostadsrätt,1,34,1,1939,2655,4320,NA,NA,2022,3,9,1,4,0,55.6016543,12.980564
850000,"Västra Söderkulla, Malmö kommun",Bostadsrätt,1,31.5,1,1964,1788,2400,NA,NA,2022,3,7,1,8,1,55.5687005,13.0072385
1695000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,30,0,1935,2241,4320,NA,NA,2022,3,5,1,4,0,55.5973035,12.9782963
1495000,"Hyllie, Malmö kommun",Bostadsrätt,1,33,1,2018,2223,3000,NA,NA,2022,3,4,6,6,1,55.562593,12.98160188078857
995000,"Ellstorp, Malmö kommun",Bostadsrätt,1,34,0,1944,2885,5631,NA,NA,2022,2,23,5,6,1,55.6040532,13.0306745
1600000,"Ribersborg, Malmö kommun",Bostadsrätt,1,32,NA,1959,1993,3972,NA,NA,2022,2,23,1,9,1,55.6018657,12.9741952
2250000,"Rådmansvången / Pildammarna / Triangeln, Malmö kommun",Bostadsrätt,2,35,1,2020,2404,8352,NA,NA,2022,2,22,4,7,1,55.5496149,12.9825476
595000,"Norra Sorgenfti, Malmö kommun",Bostadsrätt,1,35,1,2021,5732,NA,NA,NA,2022,2,22,4,5,1,55.5903883,13.028004
2000000,"S:t Knut, Malmö kommun",Bostadsrätt,1,35,0,1927,2004,4320,NA,NA,2022,2,19,3,4,0,55.5968662,13.0136301
1695000,"S:t Knut, Malmö kommun",Andel i bostadsförening,1,34,0,1929,2089,NA,NA,NA,2022,2,18,2,4,0,55.5968662,13.0136301
1350000,"Folkets Park, Malmö kommun",Bostadsrätt,1,34,NA,1935,2963,NA,NA,NA,2022,2,16,3,NA,NA,55.5914708,13.0152613
780000,"Kroksbäck, Malmö kommun",Bostadsrätt,1,31,0,1966,1721,3500,NA,NA,2022,2,15,1,NA,1,55.5775788,12.9752665
2195000,"Triangeln, Malmö kommun",Bostadsrätt,2,35,1,2020,2477,NA,NA,NA,2022,2,14,5,7,1,55.5496149,12.9825476
1430000,"Folkets Park, Malmö kommun",Bostadsrätt,1,34,0,1939,2417,4568,NA,NA,2022,2,14,3,4,0,55.5934532,13.0155112
1195000,"Västra Sorgenfri, Malmö kommun",Bostadsrätt,1,32.4,1,1938,2683,NA,NA,NA,2022,2,4,2,4,0,55.5931415,13.0194533
2100000,"Dockan, Malmö kommun",Bostadsrätt,1,35,1,2021,2289,4320,NA,NA,2022,2,2,2,6,1,55.6169283,12.987177
1880000,"Dockan, Malmö kommun",Bostadsrätt,1,32,1,2018,2231,NA,NA,NA,2022,2,2,3,7,1,55.6182581,12.982381
1775000,"Ribersborg, Malmö kommun",Bostadsrätt,1,34,0,1929,2346,4320,NA,NA,2022,2,1,1,6,1,55.6009051,12.978743
1575000,"Ellstorp / Värnhemstorget, Malmö kommun",Bostadsrätt,2,35,NA,1935,1778,NA,NA,NA,2022,2,1,4,4,0,55.5863014,13.0102933
850000,"Lönngården, Malmö kommun",Bostadsrätt,1,33,0,1938,1556,NA,NA,NA,2022,2,1,1,4,0,55.5822381,13.0242811
1150000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,33,0,2018,2014,NA,NA,NA,2022,2,1,1,4,1,55.595568,13.0402959
1600000,"S:t Knut, Malmö kommun",Bostadsrätt,1,34,0,1931,2767,NA,NA,NA,2022,1,31,1,4,0,55.6001979,13.0123915
1100000,"S:t Knut, Malmö kommun",Bostadsrätt,1,31,NA,1939,3203,NA,NA,NA,2022,1,28,NA,NA,NA,55.5944115,13.0197054
2275000,"Dockan, Malmö kommun",Bostadsrätt,1,35,1,NA,2289,NA,NA,NA,2022,1,27,3,7,1,55.6169283,12.987177
775000,"Lönngården, Malmö kommun",Bostadsrätt,1,33,0,1937,2167,NA,NA,NA,2022,1,26,3,4,0,55.5836515,13.0222904
595000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,2021,5732,NA,NA,NA,2022,1,26,2,5,1,55.5903883,13.028004
620000,"Sorgenfri, Malmö kommun",Bostadsrätt,2,33,1,2021,5405,NA,NA,NA,2022,1,25,3,NA,1,55.5903883,13.028004
675000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,33,1,2021,5405,NA,NA,NA,2022,1,24,3,5,1,55.5903883,13.028004
2100000,"Limhamn, Malmö kommun",Bostadsrätt,1,35,0,1950,2570,4320,NA,NA,2022,1,24,3,3,0,55.5840013,12.9362697
1760000,"Ribersborg, Malmö kommun",Bostadsrätt,1,31,1,1939,1959,NA,NA,NA,2022,1,20,1,4,0,55.6016543,12.980564
1560000,"S:t Knut, Malmö kommun",Bostadsrätt,1,34,NA,1931,2767,NA,NA,NA,2022,1,19,4,4,0,55.6001979,13.0123915
1450000,"Hyllie, Malmö kommun",Bostadsrätt,1,33,1,2017,2108,NA,NA,NA,2022,1,17,1,4,1,55.5626378,12.9793121
2300000,"Triangeln, Malmö kommun",Bostadsrätt,1,35,NA,2014,1883,NA,NA,NA,2022,1,16,19,19,1,55.5954305,13.0006505
1425000,"Hyllie, Malmö kommun",Bostadsrätt,1,33,1,NA,2376,4800,NA,NA,2022,1,14,1,5,1,55.5626378,12.9793121
2000000,"Dockan/Västra Hamnen, Malmö kommun",Bostadsrätt,1,32,1,2019,2231,NA,NA,NA,2022,1,10,2,6,1,55.6182581,12.982381
1600000,"Ribersborg, Malmö kommun",Bostadsrätt,1,33,NA,1962,2532,3600,NA,NA,2022,1,3,7,8,1,55.6001562,12.9716324
1310000,"Möllevången, Malmö kommun",Bostadsrätt,1,33,0,1906,1965,4320,NA,NA,2021,12,21,2,4,0,55.5901751,13.0105403
1550000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,1,33,1,2020,2267,NA,NA,NA,2021,12,20,3,7,1,55.6008022,13.0221409
1060000,"Västra Sorgenfri, Malmö kommun",Bostadsrätt,1,33,NA,1938,2614,NA,NA,NA,2021,12,18,1,4,0,55.5931415,13.0194533
1505000,"Värnhem, Malmö kommun",Bostadsrätt,1,33,1,2020,2267,4320,NA,NA,2021,12,17,3,6,1,55.6008022,13.0221409
1800000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,35,0,1927,1966,3300,NA,NA,2021,12,17,1,4,0,55.6027567,13.0164494
1200000,"Bulltofta Friluftsstad, Malmö kommun",Bostadsrätt,1,32,1,2019,2160,2760,NA,NA,2021,12,10,5,5,1,55.6032108,13.0296041
1895000,"Dockan, Malmö kommun",Bostadsrätt,1,31,1,NA,2234,NA,NA,NA,2021,12,10,6,7,1,55.6144582,12.9864738
1695000,"Ribersborg, Malmö kommun",Bostadsrätt,1,32,0,1956,2737,NA,NA,NA,2021,12,10,4,8,1,55.6002438,12.9744988
1670000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,2,35,1,2021,2471,NA,NA,NA,2021,12,8,3,6,1,55.6005334,13.0233206
860000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,0,1942,2458,4320,NA,NA,2021,12,8,3,4,0,55.60247,13.0337718
1000000,"MALMÖ, Malmö kommun",Bostadsrätt,1,32,0,1943,2360,NA,NA,NA,2021,12,7,1,4,NA,55.5928561,13.0239507
1125000,"Nobeltorget, Malmö kommun",Bostadsrätt,1,35,0,NA,2384,NA,NA,NA,2021,12,3,3,4,0,55.590455199999994,13.018820928663214
1850000,"S:t Knut, Malmö kommun",Bostadsrätt,2,34,0,1931,2767,NA,NA,NA,2021,11,29,4,4,0,55.6001979,13.0123915
2050000,"Dockan/Västra Hamnen, Malmö kommun",Bostadsrätt,1,33,1,2019,2267,NA,NA,NA,2021,11,26,5,7,1,55.613945,12.9872584
1660000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,33,NA,1928,1636,4800,NA,NA,2021,11,25,1,NA,NA,55.600599,13.0277894
2150000,"Davidshall, Malmö kommun",Bostadsrätt,1,33,0,1930,1506,4320,NA,NA,2021,11,24,3,6,1,55.5966579,13.0009472
1650000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,32.3,1,1944,1550,NA,NA,NA,2021,11,24,1,4,0,55.5958216,12.9723385
1350000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,1,32.3,0,1898,2769,NA,NA,NA,2021,11,22,1,3,0,55.6002296,13.0089369
2200000,"Möllevången, Malmö kommun",Bostadsrätt,1,35,1,1909,2458,6500,NA,NA,2021,11,21,5,5,NA,55.59166115,13.008120827881257
1750000,"Slottsstaden, Malmö kommun",Bostadsrätt,1,31,1,1945,1655,NA,NA,NA,2021,11,20,2,4,0,55.59763005,12.979750731253356
1350000,"Norra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,2021,2471,NA,NA,NA,2021,11,18,1,6,1,55.6005334,13.0233206
1500000,"Hyllie, Malmö kommun",Bostadsrätt,1,34,1,2018,2219,NA,NA,NA,2021,11,15,2,6,1,55.5624337,12.9822589
1380000,"Möllevången, Malmö kommun",Bostadsrätt,1,31,0,1909,2776,4320,NA,NA,2021,11,12,2,4,0,55.5914708,13.0152613
750000,"Lönngården, Malmö kommun",Bostadsrätt,1,33,NA,NA,2284,NA,NA,NA,2021,11,12,1,4,0,55.5836515,13.0222904
1125000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,32,0,1952,2324,4320,NA,NA,2021,11,12,2,4,0,55.5928561,13.0239507
1360000,"Sorgenfri, Malmö kommun",Bostadsrätt,1,35,0,2018,2095,NA,NA,NA,2021,11,12,4,5,1,55.5854076,13.0090857
1125000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,1,35,1,1942,2534,NA,NA,NA,2021,11,11,4,4,0,55.5920084,13.0217886
1620000,"Hyllie, Malmö kommun",Bostadsrätt,1,33.5,1,2019,2177,NA,NA,NA,2021,11,11,5,6,1,55.5615764,12.9796821084608
1700000,"Hyllie, Malmö kommun",Bostadsrätt,1,33.5,1,2019,2226,5720,NA,NA,2021,11,11,5,6,1,55.5615764,12.9796821084608
1900000,"Triangeln, Malmö kommun",Bostadsrätt,1,31,0,1908,1777,NA,NA,NA,2021,11,10,1,6,1,55.596984,12.9981125
1275000,"Ellstorp, Malmö kommun",Bostadsrätt,1,35,1,1940,2683,1800,NA,NA,2021,11,9,3,6,1,55.6035659,13.0325848
790000,"Håkantorp, Malmö kommun",Bostadsrätt,1,35,1,1960,1906,2400,NA,NA,2021,11,8,1,3,0,55.5985918,13.0389732
1220000,"Borgmästaregården, Malmö kommun",Bostadsrätt,1,30,1,1965,2037,4320,NA,NA,2021,11,5,4,8,1,55.5861592,12.9935403
1270000,"Folkets Park, Malmö kommun",Bostadsrätt,1,35,0,1935,2860,NA,NA,NA,2021,11,5,1,4,0,55.5914708,13.0152613
